order_id,userId,fuelType,quantity,deliveryLocation_latitude,deliveryLocation_longitude,deliveryLocation_address,requestSource,pricing_pricePerLiter,pricing_fuelCost,pricing_deliveryFee,pricing_emergencyFee,pricing_totalPrice,status,priority,isEmergency,isFarZone,cancelReason,estimatedDeliveryMinutes,distance_km,createdAt
ad65e32dcf62428ebbec0e3e,a939e889e6cf400ab30d054e,diesel,2.2,27.749655,85.19559,"Satdobato, Kathmandu Valley",home,163,358.6,210,0,568.6,delivered,normal,False,False,,39,10.48,2026-03-15T13:52:00
6509186691584cfbb4124bef,b9eb839d237945d6806a9838,petrol,11.6,27.659703,85.285121,"New Baneshwor, Kathmandu Valley",home,178,2064.8,80,0,2144.8,delivered,normal,False,False,,24,2.94,2026-03-03T12:41:00
6bf385d4e7e34292a1881791,cdac76b4d8ef45048f2e73ef,diesel,8.7,27.724856,85.235221,"Balkumari (Kathmandu side), Kathmandu Valley",home,163,1418.1,122,0,1540.1,delivered,normal,False,False,,28,6.09,2026-04-16T10:08:00
f59f0139642f4555aab43711,c188b846c9ac40a490fc5aaa,petrol,5.5,27.655941,85.235484,"Teku, Kathmandu Valley",home,178,979.0,80,0,1059.0,delivered,normal,False,False,,16,3.23,2026-06-11T11:06:00
d0a62d3a25a842f6b88318b0,f4eeca68e70a45398698b61f,diesel,2.4,27.763253,85.237881,"Jamal, Kathmandu Valley",roadside,163,391.2,201,10,602.2,delivered,high,True,False,,45,10.07,2026-05-15T17:26:00
2ac70665942d4675962af4b1,852a213b619e455687db5f03,diesel,9.4,27.672869,85.265024,"Jawalakhel, Kathmandu Valley",home,163,1532.2,80,0,1612.2,delivered,normal,False,False,,22,0.49,2026-06-09T13:58:00
a0ca00a9fbd14b43ab6be988,6b4ba4f8496f4932b4c88465,petrol,10.3,27.677397,85.258736,"Ason, Kathmandu Valley",home,178,1833.4,80,0,1913.4,delivered,normal,False,False,,14,0.34,2026-05-11T10:26:00
b0f4d74cc7c54f02a27fc4f2,44e03beb7b174853bb5d35f5,petrol,16.0,27.467069,85.437795,"Dadhikot, Kathmandu Valley",other,178,2848.0,578,0,3426.0,cancelled,normal,False,True,Changed plans,102,28.9,2026-02-18T14:11:00
2b3f505822f34ec4a4f18085,b65db6676cf441738506345d,petrol,5.2,27.681025,85.257126,"Boudha, Kathmandu Valley",roadside,178,925.6,80,10,1015.6,delivered,high,True,False,,17,0.77,2026-03-31T03:18:00
450a05e1ca324c2f9599b8c8,28601750790e44d29b80da5a,diesel,2.7,27.511994,85.297968,"Thaiba, Kathmandu Valley",office,163,440.1,369,0,809.1,cancelled,normal,False,True,Customer far from driver location,70,18.44,2026-05-06T18:51:00
97e73014761649d2853d5e3b,c4f03605d79c463f8a7bdfdf,diesel,3.9,27.732913,85.009882,"Jarsing Pauwa, Kathmandu Valley",office,163,635.7,509,0,1144.7,cancelled,normal,False,True,Repeated poor experiences with unknown drivers,87,25.47,2026-01-30T17:43:00
72070876c1724aaf9e51879c,108d24870fe946d9a0019c77,diesel,2.0,27.669949,85.264447,"Tinkune, Kathmandu Valley",office,163,326.0,80,0,406.0,delivered,normal,False,False,,16,0.66,2026-05-31T12:11:00
8f314e930bc248ab93ed5ede,9c8fe2251b3440d8a0783561,diesel,4.8,27.665057,85.270383,"Kalimati, Kathmandu Valley",home,163,782.4,80,0,862.4,delivered,normal,False,False,,16,1.45,2026-03-02T17:48:00
21686fa5bd904e5bb97ba580,401737c106104b2ab600bebc,diesel,3.6,27.67038,85.328812,"Sundhara, Kathmandu Valley",home,163,586.8,135,0,721.8,delivered,normal,False,False,,39,6.73,2026-03-24T08:44:00
f015bb29511847d8b8a1c047,31e8a4366a0e41a0985bb183,petrol,26.8,27.679245,85.257883,"Nagarkot, Kathmandu Valley",home,178,4770.4,80,0,4850.4,cancelled,normal,False,False,Order exceeds expected delivery time,21,0.56,2026-04-06T15:44:00
33af6d94a3e44269b6e3b153,0802a5aa885e453f8851e3f4,diesel,2.3,27.612039,85.270302,"Manohara, Kathmandu Valley",office,163,374.9,141,0,515.9,delivered,normal,False,False,,39,7.03,2026-02-28T20:47:00
1782a0f799e44a4682550575,b7b9da16d71f4d7ca4adc4df,diesel,5.8,27.674902,85.257481,"Dudhpati, Kathmandu Valley",home,163,945.4,80,0,1025.4,delivered,normal,False,False,,11,0.3,2026-04-30T20:48:00
9833b149499346578d88f61e,98b408df453546a6a5757ba9,petrol,2.4,27.677161,85.261968,"Lamatar, Kathmandu Valley",home,178,427.2,80,0,507.2,delivered,normal,False,False,,15,0.3,2026-01-31T11:07:00
11ec6c306ddf435ab6c289d4,7f53385260064c78ae9b0e92,petrol,24.0,27.677032,85.257226,"Chakupat, Kathmandu Valley",home,178,4272.0,80,0,4352.0,cancelled,normal,False,False,Ordered by mistake,16,0.41,2026-03-03T10:07:00
ec286249f200430c8438055f,44f07783adba4699a10393d8,petrol,3.1,27.658474,85.266075,"Anamnagar, Kathmandu Valley",office,178,551.8,80,0,631.8,delivered,normal,False,False,,10,1.89,2026-02-13T11:26:00
90479132266d4526bd64274c,48b97f8f82934f87a0260fde,petrol,7.8,27.665474,85.198545,"Kupondole, Kathmandu Valley",home,178,1388.4,124,0,1512.4,delivered,normal,False,False,,27,6.18,2026-03-15T21:16:00
aead79cf67f9422ebf1fcbc5,8db9f188e9424cb5a0a2c80d,petrol,4.8,27.623244,85.079951,"Godawari, Kathmandu Valley",home,178,854.4,373,0,1227.4,delivered,normal,False,True,,75,18.65,2026-02-06T15:03:00
53d9b4eee11a4b569174ba8b,9a5313037658450581dc0bb3,petrol,15.1,27.644111,85.282852,"Jawalakhel, Kathmandu Valley",other,178,2687.8,81,0,2768.8,delivered,normal,False,False,,27,4.05,2026-05-21T12:49:00
048d687147c7493faffc7883,3a304bfdca014f55866b06c5,diesel,7.0,27.692432,85.239199,"Sallaghari, Kathmandu Valley",home,163,1141.0,80,0,1221.0,cancelled,normal,False,False,Lack of confidence in fulfillment,24,2.87,2026-03-20T14:24:00
0e517ca88f4b453bafc245ff,6eee7d19773a4435a583fa3c,petrol,4.6,27.677478,85.260392,"Banasthali, Kathmandu Valley",office,178,818.8,80,0,898.8,delivered,normal,False,False,,22,0.3,2026-03-16T11:33:00
08bf7794dfd14d999e97ad61,d79d2eb4d000460d9619c3fd,petrol,1.9,27.636818,85.270677,"Mangalbazaar, Kathmandu Valley",office,178,338.2,87,0,425.2,delivered,normal,False,False,,25,4.33,2026-02-05T13:27:00
1deae3484a1b48bc98f6e102,d6434c0196f74c4a95990301,petrol,3.6,27.678955,85.272119,"Kritipur, Kathmandu Valley",home,178,640.8,80,0,720.8,delivered,normal,False,False,,25,1.23,2026-05-27T19:02:00
dfae4d39307d4796acb8c405,aa54ecfadfbb49a7a9300e5f,diesel,4.4,27.676795,85.299323,"Putalisadak, Kathmandu Valley",office,163,717.2,80,0,797.2,delivered,normal,False,False,,32,3.82,2026-06-07T19:06:00
0ca03b8e95d24fdb9991c421,0cf3a2e646114c479c2c672b,diesel,6.9,27.676688,85.325701,"Kamaladi, Kathmandu Valley",home,163,1124.7,128,0,1252.7,delivered,normal,False,False,,43,6.41,2026-06-13T23:25:00
60ea4ea11b004ad1a1a78007,699b32f060fb4ffcbb4f71f6,petrol,10.2,27.669824,85.260392,"Gothatar, Kathmandu Valley",office,178,1815.6,80,0,1895.6,delivered,normal,False,False,,15,0.55,2026-04-11T18:14:00
6c4dd8a141074dbfb0594a71,65293dc52973492d9de7cf50,diesel,2.0,27.676496,85.28405,"Ekantakuna, Kathmandu Valley",home,163,326.0,80,0,406.0,delivered,normal,False,False,,22,2.32,2026-05-19T18:42:00
b4c8f2dc61e24b36a63bd8ba,cb9e44b24bd94462acd1fa3f,diesel,5.1,27.891656,85.029728,"Khokana, Kathmandu Valley",home,163,831.3,662,0,1493.3,cancelled,normal,False,True,Driver not assigned quickly,118,33.08,2026-05-11T09:40:00
d49d886c7c97402cbe0b4127,3708e7419e934d6b8e974d2f,diesel,8.1,27.64481,85.164055,"Dhobighat, Kathmandu Valley",other,163,1320.3,201,0,1521.3,cancelled,normal,False,False,Vehicle issue resolved,41,10.05,2026-03-12T20:09:00
e1c877cdccf34974b8c133c7,99d0cae910e74ea48aad51c0,diesel,6.0,27.693305,85.203298,"Jadibuti, Kathmandu Valley",home,163,978.0,120,0,1098.0,delivered,normal,False,False,,35,5.99,2026-06-10T10:35:00
3559ce6c16ad4057937483d8,46f94e0baa1840dcbe230b7a,diesel,6.8,27.669482,85.450972,"Sankhu, Kathmandu Valley",home,163,1108.4,375,0,1483.4,cancelled,normal,False,True,Order exceeds expected delivery time,70,18.73,2026-04-01T15:41:00
7b464a25081342a1ae5a9b17,beb3cc4b36d04ce8bd79291e,petrol,10.1,27.671837,85.289024,"Maitighar, Kathmandu Valley",home,178,1797.8,80,0,1877.8,cancelled,normal,False,False,Lack of confidence in fulfillment,27,2.82,2026-06-14T18:55:00
5ed3d1ba016d4a69b52a2479,b6a6fdfbe8bd4a278570adfd,petrol,13.9,27.670611,85.274079,"Bhaisepati, Kathmandu Valley",home,178,2474.2,80,0,2554.2,delivered,normal,False,False,,22,1.41,2026-06-21T23:13:00
7a5c6a9b5d2a4d8f8b3a8f04,44eadb2d698a471ca58b3057,petrol,12.5,27.672665,85.25382,"Goldhunga, Kathmandu Valley",office,178,2225.0,80,0,2305.0,delivered,normal,False,False,,17,0.7,2026-05-03T14:25:00
1b42589cef0f4d31933f930b,19974112adf644b589605715,diesel,2.9,27.67342,85.264517,"Lubhu, Kathmandu Valley",office,163,472.7,80,0,552.7,delivered,normal,False,False,,14,0.42,2026-03-24T22:32:00
f2f059bb2ec244e39dce6bc2,4bec134bd5514a67bb2f9463,diesel,1.7,27.677297,85.221672,"Dudhpati, Kathmandu Valley",roadside,163,277.1,80,10,367.1,delivered,high,True,False,,20,3.83,2026-04-04T13:58:00
c9774808dbac4fad93823196,0214b4c698a547cea5a397ff,diesel,17.4,27.671942,85.202327,"Balkhu, Kathmandu Valley",home,163,2836.2,115,0,2951.2,delivered,normal,False,False,,26,5.73,2026-06-20T08:16:00
0822a5215928430481c3c449,9acfa2b0c80040a7a6169174,diesel,3.3,27.556678,85.386011,"Chhauni, Kathmandu Valley",home,163,537.9,360,0,897.9,delivered,normal,False,False,,58,18.0,2026-04-23T11:31:00
04c7ad38d9504ed7a9d8c5ed,ba45538192b54bbaa56f64f1,diesel,8.6,27.65739,85.265462,"Telkot, Kathmandu Valley",home,163,1401.8,80,0,1481.8,cancelled,normal,False,False,Price too high,17,1.99,2026-03-26T23:10:00
191f627e6134458dbcdae34b,bb77564b31114f5fa9efa94b,petrol,4.1,27.704882,85.248337,"Lazimpat, Kathmandu Valley",home,178,729.8,80,0,809.8,cancelled,normal,False,False,Price too high,24,3.55,2026-06-12T23:48:00
1f6312e87e6d41ccbf932b15,63d9f14336ef41f09959a279,petrol,3.7,27.436173,85.336955,"Thaiba, Kathmandu Valley",office,178,658.6,551,0,1209.6,cancelled,normal,False,True,Ordered by mistake,102,27.53,2026-06-09T23:39:00
75e77e3cbac741f08c2ad726,df3a611343d54c7cbbab9925,diesel,11.9,27.699574,85.262618,"Taukhel, Kathmandu Valley",roadside,163,1939.7,80,10,2029.7,cancelled,high,True,False,Found fuel elsewhere,20,2.76,2026-02-09T21:46:00
c3c24853e707490cae893b1b,d0321e2ec6fd47f5928fc8b0,diesel,10.8,27.692968,85.248907,"Boudha, Kathmandu Valley",office,163,1760.4,80,0,1840.4,delivered,normal,False,False,,17,2.32,2026-02-10T13:09:00
d6bc8a7e77044c10a6da052c,3712ab23f1de4c95bc7303fe,diesel,6.0,27.70369,85.278216,"Khokana, Kathmandu Valley",office,163,978.0,80,0,1058.0,delivered,normal,False,False,,28,3.65,2026-03-13T16:29:00
c2a556730947478ba8e6e781,d91e1106cca14e0f9db573c5,petrol,2.5,27.672216,85.256345,"New Baneshwor, Kathmandu Valley",home,178,445.0,80,0,525.0,delivered,normal,False,False,,14,0.5,2026-06-16T21:05:00
572d6a62ccff4e6db3a5909f,1639085b520543a79683fb2b,diesel,0.8,27.619172,85.054847,"Budhanilkantha (outer areas), Kathmandu Valley",home,163,130.4,423,0,553.4,delivered,normal,False,True,,72,21.14,2026-06-03T08:31:00
fe5d5352d3dd44ca8256bb28,9fb6c7b7af1b4f5f91340e2b,diesel,11.5,27.684876,85.251661,"Gaushala, Kathmandu Valley",home,163,1874.5,80,0,1954.5,delivered,normal,False,False,,18,1.42,2026-06-14T21:14:00
26c3e284334840199a4d5575,4a1488d284b5497281ed2c9b,diesel,9.0,27.692578,85.245793,"Nayabazar, Kathmandu Valley",home,163,1467.0,80,0,1547.0,cancelled,normal,False,False,Order exceeds expected delivery time,22,2.45,2026-01-31T10:42:00
af5142aa651d4bb7b041d5e4,1501e03868e24cdcb9d55b27,petrol,4.9,27.693464,85.250418,"Khokana, Kathmandu Valley",other,178,872.2,80,0,952.2,delivered,normal,False,False,,25,2.3,2026-04-09T20:10:00
5ac9e39848d1497e932a2a31,209028c0922344dd867e4d21,diesel,2.5,27.676546,85.203902,"Chapagaun, Kathmandu Valley",office,163,407.5,111,0,518.5,delivered,normal,False,False,,32,5.57,2026-05-20T17:50:00
2c5658060a3e427c9392f05d,f577aba712514f9ba29ef95b,petrol,3.0,27.744521,85.316015,"Maitighar, Kathmandu Valley",home,178,534.0,189,0,723.0,delivered,normal,False,False,,38,9.47,2026-04-26T11:53:00
9e542fb7593947199ac38e19,3a5132828341429fba9c0f17,diesel,18.5,27.675343,85.257545,"Balkumari (Kathmandu side), Kathmandu Valley",other,163,3015.5,80,0,3095.5,cancelled,normal,False,False,Ordered by mistake,15,0.3,2026-03-01T13:31:00
d1848ebbc3f742daa4d883dc,b02dc6fa9ea3480cac6c4dc8,diesel,2.4,27.688003,85.26945,"Satdobato, Kathmandu Valley",home,163,391.2,80,0,471.2,delivered,normal,False,False,,20,1.71,2026-04-10T17:51:00
1899985b63c94b09ae623d89,ab2b8b96285a4742955fea37,petrol,7.2,27.673508,85.238501,"Chakrapath, Kathmandu Valley",roadside,178,1281.6,80,10,1371.6,cancelled,high,True,False,Changed plans,16,2.17,2026-04-04T20:23:00
d5a423dadd72478d8f3a8970,7dd82e3aab6945dc87c6aaaa,diesel,10.0,27.693919,85.273737,"Pepsicola, Kathmandu Valley",home,163,1630.0,80,0,1710.0,delivered,normal,False,False,,24,2.49,2026-03-06T16:28:00
de03a574902a4130a42b0364,69d591f4f46a4e8bb0eb3d7d,diesel,5.2,27.838769,85.383109,"Bungamati, Kathmandu Valley",roadside,163,847.6,437,10,1294.6,cancelled,high,True,True,Customer far from driver location,78,21.83,2026-04-02T19:55:00
a05036bf392c4f79b1b34d98,7b2bc32968824e8bb17b943a,petrol,32.0,27.611001,85.225552,"Goldhunga, Kathmandu Valley",office,178,5696.0,157,0,5853.0,cancelled,normal,False,False,Changed plans,39,7.87,2026-05-12T14:43:00
2b05b68569bf47548276b30c,284934dd89414fc59bd95d27,diesel,21.1,27.637045,85.519403,"Lele, Kathmandu Valley",home,163,3439.3,516,0,3955.3,cancelled,normal,False,True,ETA keeps increasing,92,25.79,2026-04-09T09:30:00
bb685a4b9478408691ff8a23,2bd327bcdb7e478296a15255,diesel,23.4,27.699772,85.292742,"Boudha, Kathmandu Valley",home,163,3814.2,84,0,3898.2,cancelled,normal,False,False,Changed plans,27,4.21,2026-06-23T12:25:00
6f797add7c254dc1923cd234,ea2c7d8427e64f02a7c58d73,diesel,7.0,27.673935,85.263429,"Manohara, Kathmandu Valley",home,163,1141.0,80,0,1221.0,delivered,normal,False,False,,18,0.3,2026-05-04T12:30:00
9f04af8ecc2b414ba7f4f831,5b026bb5fcba4fa4b27a8fe2,diesel,4.4,27.724638,85.248967,"Telkot, Kathmandu Valley",other,163,717.2,113,0,830.2,delivered,normal,False,False,,32,5.65,2026-04-23T08:20:00
b31e11120cb24fa0b43d7d4f,cc26e2f053594fc8853f1e3e,diesel,9.7,27.548135,85.166945,"Mandikhatar, Kathmandu Valley",home,163,1581.1,336,0,1917.1,delivered,normal,False,False,,61,16.8,2026-02-05T15:11:00
f71034ff9a4b4529923c5bbd,a188e418701e43f98cd6548d,petrol,12.3,27.671023,85.262256,"Hattigauda, Kathmandu Valley",other,178,2189.4,80,0,2269.4,delivered,normal,False,False,,18,0.45,2026-04-11T21:53:00
4c3e7a7d7e6644e18eaa94c3,23a6ca9ec72e422d81a513db,diesel,4.1,27.684466,85.478563,"Nagarkot, Kathmandu Valley",office,163,668.3,429,0,1097.3,cancelled,normal,False,True,Customer far from driver location,80,21.46,2026-05-16T06:45:00
769a63ca1b85458da034e7be,887c8c8798024aa28a04124f,diesel,16.5,27.619274,85.242898,"Lokanthali, Kathmandu Valley",home,163,2689.5,128,0,2817.5,delivered,normal,False,False,,33,6.4,2026-03-24T19:44:00
8c2b4e125ceb493e90e86b17,8e0bfaa78a234903b06a0f2c,petrol,7.3,27.703303,85.316054,"Tikathali, Kathmandu Valley",roadside,178,1299.4,126,10,1435.4,delivered,high,True,False,,31,6.31,2026-06-13T20:36:00
3449aa6de0654bc68f75c388,ceff1783c4524a0fb446c972,diesel,9.5,27.6791,85.264362,"Gatthaghar, Kathmandu Valley",other,163,1548.5,80,0,1628.5,cancelled,normal,False,False,Vehicle issue resolved,14,0.61,2026-05-30T13:16:00
39d9a1cdd6134d50a6f9e120,eb9ce5d5def848c685ad1acd,petrol,11.4,27.686984,85.279688,"Nagarkot, Kathmandu Valley",home,178,2029.2,80,0,2109.2,cancelled,normal,False,False,Found fuel elsewhere,22,2.32,2026-06-18T12:30:00
915874da0fac40439c3e0d35,04313b9acec44f15bca3388d,petrol,8.0,27.628119,85.389115,"Imadol, Kathmandu Valley",office,178,1424.0,273,0,1697.0,cancelled,normal,False,False,Ordered by mistake,55,13.66,2026-02-28T17:50:00
34fe359ffcc441b4a1244d62,8237c17892b643638a572622,petrol,17.1,27.745045,85.29616,"Dhobighat, Kathmandu Valley",home,178,3043.8,171,0,3214.8,cancelled,normal,False,False,Changed plans,39,8.55,2026-06-13T10:51:00
812c7eec37c54fe4be4fce28,dd87626f51e34013b9df08f9,petrol,5.4,27.629243,85.255345,"Goldhunga, Kathmandu Valley",office,178,961.2,102,0,1063.2,delivered,normal,False,False,,33,5.08,2026-02-03T11:10:00
d18db872e0bc489e823bdd60,7a2c3a25155c4b5e9a5394ca,diesel,8.4,27.644202,85.223874,"Badikhel, Kathmandu Valley",other,163,1369.2,99,0,1468.2,delivered,normal,False,False,,20,4.95,2026-05-08T14:40:00
e0f4ec32b0484f70b1f4486d,990105aa846e4b2b99f35454,diesel,15.9,27.651407,85.269182,"Sukedhara, Kathmandu Valley",roadside,163,2591.7,80,10,2681.7,cancelled,high,True,False,Customer paid a premium fee but experienced delays,28,2.73,2026-03-07T13:24:00
d670d9a446904eeb9b823339,d88ad4e3eb4b45e484456ed1,diesel,3.2,27.671432,85.258534,"Gyaneshwor, Kathmandu Valley",office,163,521.6,80,0,601.6,delivered,normal,False,False,,14,0.42,2026-02-07T13:11:00
772b486642a049a3ad5f899d,6ba5f4fa9f2b42a7897af3ca,petrol,0.7,27.637423,85.253109,"Telkot, Kathmandu Valley",home,178,124.6,84,0,208.6,delivered,normal,False,False,,33,4.21,2026-04-05T08:38:00
7b29a061cdc34007b6af92ab,1dbd8088bcad4cefb5bb926f,diesel,15.2,27.64797,85.233033,"Suryabinayak, Kathmandu Valley",home,163,2477.6,80,0,2557.6,delivered,normal,False,False,,23,4.02,2026-04-09T17:58:00
4ef8732b98f848eca3f26e24,9c061cc6c4bb48bcb1d4dc91,petrol,2.4,27.672412,85.267893,"Ramkot, Kathmandu Valley",office,178,427.2,80,0,507.2,delivered,normal,False,False,,19,0.77,2026-05-09T13:23:00
da2d2188eb0a40aca2fd920f,35e57f6f0ea743079677782e,diesel,11.5,27.437091,85.401474,"Chapagaun, Kathmandu Valley",home,163,1874.5,596,0,2470.5,cancelled,normal,False,True,Price too high,105,29.8,2026-02-20T06:40:00
33e61afe6b2f4875a7fc2709,b1641f5043c84b768012d518,petrol,1.9,27.715136,85.190661,"Sanepa, Kathmandu Valley",home,178,338.2,164,0,502.2,delivered,normal,False,False,,42,8.2,2026-06-11T19:55:00
a45690e0416b427e96971f42,2d07f339b031479e99b00a49,petrol,12.0,27.713749,85.250352,"Chapagaun, Kathmandu Valley",home,178,2136.0,89,0,2225.0,delivered,normal,False,False,,29,4.44,2026-02-15T11:41:00
cda97b2ddbb143788625f3ee,785849ae12f344b8b57fae1d,diesel,12.1,27.684624,85.279952,"Telkot, Kathmandu Valley",home,163,1972.3,80,0,2052.3,delivered,normal,False,False,,23,2.2,2026-01-31T14:01:00
748cb0f5eefe4a6e837567f3,877b54dce5364a2fb52bbdf1,petrol,11.3,27.699623,85.310227,"Jawalakhel, Kathmandu Valley",home,178,2011.4,112,0,2123.4,delivered,normal,False,False,,29,5.61,2026-02-27T20:36:00
86ea9d1436994bd8aeb04b2b,bcc8b341ec0b4dc9839f7155,diesel,4.9,27.644504,85.563383,"Gokarneshwor, Kathmandu Valley",home,163,798.7,599,0,1397.7,delivered,normal,False,True,,105,29.96,2026-02-05T11:52:00
9f5f212bed5049ada00d16f5,2a365629522d4e538ad87c89,petrol,5.3,27.687454,85.259609,"Kuleshwor, Kathmandu Valley",office,178,943.4,80,0,1023.4,delivered,normal,False,False,,14,1.41,2026-05-29T21:47:00
a1600cd65c7f4613a6ef723c,182169310b4a43b8bcc4359e,petrol,12.5,27.668321,85.350875,"Radhe Radhe, Kathmandu Valley",home,178,2225.0,178,0,2403.0,delivered,normal,False,False,,38,8.91,2026-06-02T19:28:00
872e8690ee74420b83603796,4b08bbae40a842e3b44da782,petrol,4.5,27.719578,85.200193,"Imadol, Kathmandu Valley",office,178,801.0,155,0,956.0,delivered,normal,False,False,,38,7.74,2026-03-07T12:10:00
b671ca290fdd4812a22535eb,a2afdaa2965045d2a76e5632,petrol,14.7,27.671336,85.25973,"Imadol, Kathmandu Valley",office,178,2616.6,80,0,2696.6,cancelled,normal,False,False,Changed plans,19,0.39,2026-02-07T17:10:00
cf3c1c7635ea47e1818f9118,91d0ae92e3fe4bbfa290d800,diesel,32.4,27.683795,85.272166,"Gaushala, Kathmandu Valley",other,163,5281.2,80,0,5361.2,cancelled,normal,False,False,Price too high,17,1.52,2026-03-11T23:58:00
50ff3f9a0cb64fda952dcbf2,bf715072cf7d4ac79538352d,petrol,7.9,27.677205,85.222582,"Nagarjun, Kathmandu Valley",home,178,1406.2,80,0,1486.2,delivered,normal,False,False,,34,3.74,2026-03-16T22:31:00
73f517673ba4491fb8a92900,3f3b4d9fe95d41b3b798ddb0,diesel,11.6,27.672131,85.257197,"Lazimpat, Kathmandu Valley",office,163,1890.8,80,0,1970.8,delivered,normal,False,False,,10,0.44,2026-06-01T14:25:00
129f42ea3b16410891f1e0e8,c501d3d63558404e90b19481,diesel,7.4,27.721412,85.243512,"Jagati, Kathmandu Valley",office,163,1206.2,109,0,1315.2,cancelled,normal,False,False,Found fuel elsewhere,31,5.44,2026-04-02T23:37:00
bf3efa0cd36b4f389775bc8a,f4e03d38dae044f799901164,diesel,5.8,27.681306,85.235552,"Gyaneshwor, Kathmandu Valley",office,163,945.4,80,0,1025.4,delivered,normal,False,False,,12,2.56,2026-03-15T14:13:00
eb0380a1b5ed4c2cac341445,1418a575748649bea3c7f5f4,petrol,2.1,27.670389,85.268588,"Pulchowk, Kathmandu Valley",home,178,373.8,80,0,453.8,delivered,normal,False,False,,17,0.93,2026-01-28T14:08:00
48bb3266755c4ccda8d75620,2c9c7c904bc343a6bdbfe5d7,diesel,4.1,27.69965,85.26887,"Kamaladi, Kathmandu Valley",office,163,668.3,80,0,748.3,delivered,normal,False,False,,22,2.88,2026-02-27T17:01:00
257c2856983e4bb2a85f579c,c772062323a74caf92357d03,petrol,5.7,27.727795,85.454339,"Lele, Kathmandu Valley",home,178,1014.6,399,0,1413.6,cancelled,normal,False,True,Order exceeds expected delivery time,64,19.94,2026-05-22T16:56:00
f9a090ba9e1842e1ae086c16,eb63ca96a10d4191b6720cc6,petrol,13.9,27.5918,85.103207,"Mahalaxmi, Kathmandu Valley",office,178,2474.2,360,0,2834.2,cancelled,normal,False,False,Repeated poor experiences with unknown drivers,65,18.0,2026-05-13T14:03:00
59b2d61c505347f59fd5093f,deb207c22f534bec98b1d564,petrol,0.9,27.975942,85.262851,"Gokarneshwor, Kathmandu Valley",home,178,160.2,669,0,829.2,cancelled,normal,False,True,Repeated poor experiences with unknown drivers,122,33.43,2026-02-22T19:04:00
c2b31948f79043308175276b,38904afd50864f8e88c26370,diesel,4.2,27.736678,85.255318,"Gokarna, Kathmandu Valley",roadside,163,684.6,138,10,832.6,delivered,high,True,False,,32,6.89,2026-03-08T16:44:00
2715a4f699a04467853a4bf3,2faa6541287a43d8a458b1d5,petrol,8.6,27.860426,85.417774,"Gundu, Kathmandu Valley",home,178,1530.8,515,0,2045.8,cancelled,normal,False,True,ETA keeps increasing,90,25.76,2026-04-05T11:23:00
7ec937e72f0845c89c20914e,e18b9a2161d848c5a09de450,petrol,4.4,27.672013,85.261763,"Gongabu, Kathmandu Valley",roadside,178,783.2,80,10,873.2,delivered,high,True,False,,15,0.33,2026-05-01T18:40:00
2ffa509cb6f24b1d97fead87,fc5ef021242d41f3ab2234ec,diesel,14.6,27.702517,85.279505,"Kuleshwor, Kathmandu Valley",office,163,2379.8,80,0,2459.8,delivered,normal,False,False,,29,3.6,2026-05-30T17:08:00
7e7f61cb86ea42b9a88e0423,36f3d8893fb841b88501cae1,diesel,10.5,27.675944,85.355229,"Gothatar, Kathmandu Valley",home,163,1711.5,186,0,1897.5,delivered,normal,False,False,,39,9.31,2026-06-03T16:15:00
89779ceb5f8245ba83cc8048,3f57cf30d4c941f5bb834c9e,diesel,3.9,27.683341,85.294161,"Patan Durbar Square, Kathmandu Valley",office,163,635.7,80,0,715.7,delivered,normal,False,False,,28,3.44,2026-02-14T06:12:00
3c01dfa5cc3a44cb830ee211,482c015cb5004903bfdc3714,diesel,15.8,27.632277,85.262071,"Ramkot, Kathmandu Valley",office,163,2575.4,94,0,2669.4,cancelled,normal,False,False,Vehicle issue resolved,25,4.72,2026-05-27T23:15:00
2378c41507144e9e88225528,b79b3bf4118542cfb88a07f3,petrol,2.5,27.6586,85.276263,"Pepsicola, Kathmandu Valley",other,178,445.0,80,0,525.0,delivered,normal,False,False,,24,2.37,2026-01-30T18:26:00
d30b94675b9d4fbcaddd5dc6,4a07d7f4f68843d6a226d398,petrol,3.7,27.691442,85.26251,"Baluwatar, Kathmandu Valley",office,178,658.6,80,0,738.6,delivered,normal,False,False,,24,1.86,2026-06-07T23:00:00
4e8e231e8e9541f9a1354f4c,f7689e8afaf647e7b2750d68,petrol,17.6,27.654525,85.259579,"Khokana, Kathmandu Valley",other,178,3132.8,80,0,3212.8,cancelled,normal,False,False,Found fuel elsewhere,19,2.25,2026-02-16T11:49:00
cd8f140117fc4ac0beb291de,34c8859422b748fdb12d85fb,petrol,5.9,27.688004,85.252432,"Gundu, Kathmandu Valley",home,178,1050.2,80,0,1130.2,delivered,normal,False,False,,16,1.67,2026-05-16T15:34:00
85fab22e87994422a8dd9e28,100c1e015d084c558ef382d8,petrol,2.2,27.690017,85.267082,"Ramkot, Kathmandu Valley",home,178,391.6,80,0,471.6,delivered,normal,False,False,,18,1.81,2026-06-02T23:59:00
7778ae361b094192bfa6ae00,392d405654e9401cb3d0aeea,diesel,2.3,27.662281,84.990403,"Sudal, Kathmandu Valley",office,163,374.9,532,0,906.9,cancelled,normal,False,True,Driver not assigned quickly,96,26.59,2026-05-11T15:07:00
